Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape.norovirus	kappa.norovirus	ucldMean.norovirus	ucldStdev.norovirus	rate.norovirus.mean	rate.norovirus.variance	rate.norovirus.coefficientOfVariation	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	indicators1	indicators2	indicators3	indicators4	indicators5	indicators6	indicators7	indicators8	indicators9	indicators10	indicators11	indicators12	indicators13	indicators14	indicators15	rates1	rates2	rates3	rates4	rates5	rates6	rates7	rates8	rates9	rates10	rates11	rates12	rates13	rates14	rates15	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_Africa_Asia	geoSubstModelLogger.location.relGeoRate_Africa_Europe	geoSubstModelLogger.location.relGeoRate_Africa_NorthAmerica	geoSubstModelLogger.location.relGeoRate_Africa_Oceania	geoSubstModelLogger.location.relGeoRate_Africa_SouthAmerica	geoSubstModelLogger.location.relGeoRate_Asia_Europe	geoSubstModelLogger.location.relGeoRate_Asia_NorthAmerica	geoSubstModelLogger.location.relGeoRate_Asia_Oceania	geoSubstModelLogger.location.relGeoRate_Asia_SouthAmerica	geoSubstModelLogger.location.relGeoRate_Europe_NorthAmerica	geoSubstModelLogger.location.relGeoRate_Europe_Oceania	geoSubstModelLogger.location.relGeoRate_Europe_SouthAmerica	geoSubstModelLogger.location.relGeoRate_NorthAmerica_Oceania	geoSubstModelLogger.location.relGeoRate_NorthAmerica_SouthAmerica	geoSubstModelLogger.location.relGeoRate_Oceania_SouthAmerica	freqParameter.norovirus1	freqParameter.norovirus2	freqParameter.norovirus3	freqParameter.norovirus4	
982000000	-2.075351732771E4	-1.887826010673E4	-1.875257220979E3	-1.857309127759E4	8.143788216944E0	2.698053820968E-1	1.861755566774E1	7.186376116513E-3	6.645784020754E-1	6.594043500532E-3	2.596266045014E-5	7.235596812625E-1	-1.841668554282E3	3.92208722436E0	1.992229480848E1	5.730619366744E1	1.237803983982E1	1.100932056218E0	25	72	206	128	10	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1.699375653643E-1	6.297235447097E-1	7.221551986907E-1	8.986487886327E-1	4.234808683277E-1	1.466122453747E0	1.068552713456E0	7.807211286771E-1	8.163169426558E-1	5.253777541828E-1	3.946844070992E-1	8.792907263058E-2	1.119512149608E0	2.88004658076E-1	5.07951922196E-1	2.382362884913E-1	0E0	0E0	0E0	8.986487886327E-1	0E0	0E0	1.068552713456E0	7.807211286771E-1	0E0	5.253777541828E-1	3.946844070992E-1	0E0	1.119512149608E0	2.88004658076E-1	0E0	2.364420478715E-1	2.92151839181E-1	2.0366034862E-1	2.677457643275E-1	
983000000	-2.077600225119E4	-1.889802655114E4	-1.877975700049E3	-1.859541045615E4	8.240984194287E0	2.646909843268E-1	2.043660642907E1	6.773150592504E-3	6.079397709708E-1	6.472602740066E-3	1.850042338006E-5	6.442243038649E-1	-1.844425610431E3	4.810290131634E0	1.540659511438E1	4.99493716301E1	1.264108216535E1	5.609799820159E-1	19	49	242	122	9	1	0	0	0	0	0	1	1	1	1	1	0	1	1	0	7.754602507698E-1	7.957126540835E-1	1.525971249261E-2	6.536019031306E-2	4.384747732445E-1	4.742115032547E-1	7.985490399011E-1	1.375692425445E0	2.549128499916E-1	1.452972176097E0	6.262778671352E-1	1.087591038543E-1	1.47720973091E0	6.901511879109E-1	5.515097175659E-1	2.693633945329E-1	7.754602507698E-1	0E0	0E0	0E0	0E0	0E0	7.985490399011E-1	1.375692425445E0	2.549128499916E-1	1.452972176097E0	6.262778671352E-1	0E0	1.47720973091E0	6.901511879109E-1	0E0	2.272557897165E-1	2.895114770768E-1	2.039928339089E-1	2.792398992979E-1	
984000000	-2.078165961983E4	-1.887733052435E4	-1.904329095483E3	-1.856430476611E4	1.002034644329E1	2.536848296186E-1	2.111117232957E1	6.576472113504E-3	6.503075597693E-1	6.219055041289E-3	2.154683212054E-5	7.018059661029E-1	-1.852846255395E3	2.207239999334E0	1.145620267163E1	5.552866970688E1	1.498251881978E1	4.608002722903E0	13	63	246	89	30	1	0	0	1	0	1	1	1	1	1	1	0	1	1	0	5.385353743949E-1	2.883521521451E-1	7.509665839609E0	1.522316972833E0	2.943998910248E-2	9.797499768146E-1	1.164310474352E0	1.152067896866E0	1.424550755182E-1	1.702446386265E0	1.235318600627E0	2.90954304827E0	1.370135092138E0	5.792800836114E-1	3.649376014486E-1	2.890522671669E-1	5.385353743949E-1	0E0	0E0	1.522316972833E0	0E0	9.797499768146E-1	1.164310474352E0	1.152067896866E0	1.424550755182E-1	1.702446386265E0	1.235318600627E0	0E0	1.370135092138E0	5.792800836114E-1	0E0	2.330263058972E-1	2.853466849986E-1	2.110842104946E-1	2.705427986096E-1	
985000000	-2.076529603111E4	-1.885973648219E4	-1.905559548921E3	-1.853786472524E4	8.045730598611E0	2.750364406407E-1	1.957235965814E1	6.507964046524E-3	6.44056806391E-1	6.32839697088E-3	2.149122091582E-5	7.130502693696E-1	-1.868179453631E3	3.199214787951E0	1.376260481054E1	4.57972146085E1	1.441575717354E1	1.000043038406E0	16	53	243	119	10	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1.271467064615E0	2.57465201727E-2	8.824963974396E-2	9.587127022362E-1	9.775509472539E-1	1.174355822843E0	1.036196699658E0	1.041763593146E0	1.284530281573E0	1.540002775972E0	1.364356471244E0	5.937902582866E-2	8.319996350779E-1	6.08560510297E-1	8.557177051437E-1	3.094428176764E-1	0E0	2.57465201727E-2	0E0	9.587127022362E-1	0E0	0E0	1.036196699658E0	1.041763593146E0	0E0	1.540002775972E0	1.364356471244E0	0E0	8.319996350779E-1	6.08560510297E-1	0E0	2.511858713964E-1	2.766959662876E-1	1.977785985416E-1	2.743395637744E-1	
986000000	-2.075391321479E4	-1.886557918334E4	-1.888334031451E3	-1.853974895883E4	8.073537657883E0	3.003604151308E-1	1.988498490914E1	6.988444518067E-3	6.04605987301E-1	6.424282276839E-3	1.888471535505E-5	6.275714332501E-1	-1.851926174864E3	4.550151976357E0	1.500016021496E1	5.956535305205E1	1.305623196885E1	2.13385979387E0	22	68	222	112	17	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1.134884926629E0	1.753215965359E-1	8.707440320887E-1	8.872893384392E-1	7.617001099684E-2	5.89609528288E-1	9.996061266291E-1	6.775847938221E-1	2.86994446433E-1	1.041682209042E0	2.212134279808E-1	4.655770289073E-1	1.386872672831E0	6.587453244267E-1	2.342485332675E0	2.79783310136E-1	0E0	0E0	0E0	8.872893384392E-1	0E0	0E0	9.996061266291E-1	6.775847938221E-1	2.86994446433E-1	1.041682209042E0	2.212134279808E-1	0E0	1.386872672831E0	6.587453244267E-1	0E0	2.495712284708E-1	2.63021451085E-1	2.13754513715E-1	2.736528067292E-1	
987000000	-2.074736253654E4	-1.885150129848E4	-1.895861238062E3	-1.853306979201E4	8.111689496948E0	2.660472189761E-1	2.136173390067E1	6.556017919134E-3	6.101005535394E-1	6.155029637712E-3	1.920576169711E-5	6.650195051654E-1	-1.849785099601E3	3.429084911723E0	1.335226248204E1	5.587432925927E1	1.13571251114E1	2.451857357926E0	19	62	242	102	16	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	9.266207005891E-1	1.261559389944E0	3.108649138379E0	9.537773312619E-1	2.970797590157E0	3.215133204932E0	1.754408393687E0	9.022717593168E-1	2.771475649663E-1	1.689942270388E0	6.596053820764E-1	6.291706154884E-1	2.057011562447E0	8.27960362207E-1	7.524922143963E-3	2.91900650112E-1	0E0	0E0	0E0	9.537773312619E-1	0E0	0E0	1.754408393687E0	9.022717593168E-1	2.771475649663E-1	1.689942270388E0	6.596053820764E-1	0E0	2.057011562447E0	8.27960362207E-1	0E0	2.370533395303E-1	2.79416975483E-1	1.978948901477E-1	2.85634794839E-1	
988000000	-2.082302961627E4	-1.88634821268E4	-1.959547489472E3	-1.855504479215E4	1.254271317309E1	2.903903597045E-1	1.871134198715E1	6.184930956968E-3	5.654527509067E-1	5.671708651676E-3	1.2263163853E-5	5.68612070955E-1	-1.911841505822E3	3.574685598554E0	1.389781009692E1	7.340064324988E1	1.730357275523E1	6.044710262815E0	22	56	209	98	56	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1.735342647613E-1	4.670728554262E-1	6.191841415935E-2	1.295800247469E0	5.517110088706E-1	3.078056078213E-1	1.225528542577E0	1.560044259643E0	6.342146917978E-1	1.091935915075E0	1.037289047891E0	5.75872867425E-2	1.035409833055E0	2.332737966631E-1	4.411554968672E-1	2.337414412654E-1	1.735342647613E-1	0E0	6.191841415935E-2	1.295800247469E0	0E0	3.078056078213E-1	1.225528542577E0	1.560044259643E0	6.342146917978E-1	1.091935915075E0	1.037289047891E0	5.75872867425E-2	1.035409833055E0	2.332737966631E-1	4.411554968672E-1	2.573032434017E-1	2.791324046554E-1	2.005515896129E-1	2.630127623301E-1	
989000000	-2.078142513086E4	-1.886837654813E4	-1.913048582737E3	-1.855844778567E4	8.065795930859E0	2.807566362818E-1	1.948309423001E1	6.5517599469E-3	6.487374769488E-1	6.062088169839E-3	2.338601561527E-5	7.322821591072E-1	-1.870064732295E3	3.694458777558E0	1.159664795906E1	5.285717341421E1	1.415840601282E1	1.599943290241E0	24	52	233	123	9	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1.867715350363E-1	2.55690678509E-1	1.482308334988E0	8.957019437141E-1	2.415317446599E0	2.322935711948E0	1.192749931367E0	1.276122078762E0	1.435981033129E-1	1.131050479288E0	1.287858990475E0	3.167705740293E-1	9.469068395067E-1	3.990331445173E-1	4.784246236847E-1	2.908981602756E-1	1.867715350363E-1	0E0	0E0	8.957019437141E-1	0E0	0E0	1.192749931367E0	1.276122078762E0	1.435981033129E-1	1.131050479288E0	1.287858990475E0	3.167705740293E-1	9.469068395067E-1	3.990331445173E-1	0E0	2.325772828234E-1	2.769591813594E-1	1.944388528617E-1	2.960246829556E-1	
990000000	-2.073225128088E4	-1.884601757489E4	-1.886233705998E3	-1.853499805433E4	8.542264427597E0	2.844743570777E-1	1.993169229626E1	7.114352664514E-3	7.106813555369E-1	6.503956058447E-3	2.292851488995E-5	7.118717357661E-1	-1.847850929114E3	4.081448742334E0	1.348854685834E1	5.173593928926E1	1.550522398084E1	7.992462115035E-1	18	64	237	107	15	0	0	0	1	0	0	1	1	0	1	1	1	1	1	0	5.757857484146E-2	4.793928651023E-1	3.023655624587E0	1.368630997751E0	7.894820411484E-1	1.038936441975E-1	1.441703168877E0	1.166775144647E0	1.038531848559E0	5.400588938186E-1	1.719415356247E0	2.111805771984E-1	1.311099810072E0	5.635176856657E-1	2.021132546594E-2	3.042008583041E-1	0E0	0E0	0E0	1.368630997751E0	0E0	0E0	1.441703168877E0	1.166775144647E0	0E0	5.400588938186E-1	1.719415356247E0	2.111805771984E-1	1.311099810072E0	5.635176856657E-1	0E0	2.449323949781E-1	2.844031225471E-1	1.934818815972E-1	2.771826008776E-1	
991000000	-2.079244044619E4	-1.886067393634E4	-1.931766509852E3	-1.855061751489E4	8.951576073007E0	2.644240087994E-1	1.889162235258E1	6.601794247277E-3	6.077347468998E-1	6.347754448543E-3	1.951226520266E-5	6.728829680559E-1	-1.890335667794E3	4.043872653225E0	1.786756358909E1	5.790199189364E1	1.572726171637E1	1.436402062601E0	18	66	224	115	18	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1.01618954389E-1	8.228506111938E-1	2.168126118934E-2	1.240237371291E0	1.036685857092E0	8.275544309338E-1	6.437677868456E-1	3.629730051113E0	2.112517999082E-1	8.851208814015E-1	1.574614600823E0	7.04376460216E-1	1.431547651504E0	5.125501748846E-1	1.041672027646E0	2.657255761861E-1	0E0	0E0	0E0	1.240237371291E0	0E0	0E0	6.437677868456E-1	3.629730051113E0	2.112517999082E-1	8.851208814015E-1	1.574614600823E0	7.04376460216E-1	1.431547651504E0	5.125501748846E-1	0E0	2.403804578562E-1	2.768186651382E-1	1.944595422741E-1	2.883413347314E-1	
992000000	-2.079305709842E4	-1.887294060929E4	-1.920116489132E3	-1.857705112372E4	8.86767647252E0	2.682743875985E-1	1.926655904189E1	6.35157435848E-3	6.094378613684E-1	6.001418977192E-3	2.079372155771E-5	7.21609531286E-1	-1.876010958034E3	2.642950038465E0	1.795068073926E1	5.441519969825E1	1.387076521184E1	3.657512596102E0	16	55	235	108	27	1	0	0	1	0	0	1	1	0	1	1	1	1	1	0	2.260251145598E-1	6.572924480981E-1	2.347265495643E-1	1.576261738481E0	4.077816388456E-1	2.905534585853E-1	2.132437741396E0	3.056235405929E0	2.062737834326E0	1.463175446171E0	1.033072489307E0	1.923465510878E-1	1.236421871341E0	8.648865122369E-1	3.273810455669E-1	2.814077602969E-1	2.260251145598E-1	0E0	0E0	1.576261738481E0	0E0	0E0	2.132437741396E0	3.056235405929E0	0E0	1.463175446171E0	1.033072489307E0	1.923465510878E-1	1.236421871341E0	8.648865122369E-1	0E0	2.476191768502E-1	2.770833193586E-1	1.902045386377E-1	2.850929651534E-1	
993000000	-2.076701856507E4	-1.885843080871E4	-1.908587756366E3	-1.853892547389E4	1.053133386561E1	2.713508170861E-1	1.861800891022E1	6.757847031792E-3	6.169106912474E-1	6.251354656893E-3	1.557325971118E-5	6.082608786454E-1	-1.864988012968E3	4.757381421084E0	1.979962268516E1	5.664682112874E1	1.29186427295E1	1.674663039083E0	21	58	225	117	20	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	6.565249018019E-2	2.571159349086E-1	1.607625849147E0	2.718089836084E0	9.224290884292E-2	1.092394149741E0	2.050395230517E0	3.653470094771E0	7.640779499893E-1	1.424403227737E0	2.099760062337E0	2.322284848259E0	1.38021378132E0	8.393394581179E-1	2.055973471867E-1	2.672568059544E-1	0E0	0E0	0E0	2.718089836084E0	0E0	0E0	2.050395230517E0	3.653470094771E0	0E0	1.424403227737E0	2.099760062337E0	0E0	1.38021378132E0	8.393394581179E-1	0E0	2.497115566812E-1	2.689993746717E-1	1.980538927993E-1	2.832351758478E-1	
994000000	-2.072630425107E4	-1.883677780931E4	-1.889526441759E3	-1.85163868466E4	7.658740093457E0	2.576654432203E-1	1.759099234925E1	6.713701171437E-3	6.681296240231E-1	6.117258484039E-3	2.23272348668E-5	7.200999666296E-1	-1.854999489908E3	2.461183879885E0	1.204202829836E1	5.634154525364E1	1.650926368831E1	2.629224514237E0	12	65	229	111	24	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	6.69059400191E-1	2.534781833149E0	9.423951549149E-3	6.173071380735E-1	1.330140635937E0	3.970972598474E-1	4.823251158062E-1	3.755893681295E-1	1.050509966063E0	6.904924372314E-1	3.979598895042E-2	1.013582433278E0	9.770842329763E-1	2.876722422503E-1	9.05888505246E-1	3.315859242234E-1	0E0	0E0	0E0	6.173071380735E-1	0E0	0E0	4.823251158062E-1	3.755893681295E-1	0E0	6.904924372314E-1	0E0	0E0	9.770842329763E-1	2.876722422503E-1	0E0	2.303201994979E-1	2.914995609205E-1	1.840718634642E-1	2.941083761174E-1	
995000000	-2.082690299096E4	-1.890833810545E4	-1.91856488551E3	-1.859001339782E4	9.339112652108E0	2.84029831843E-1	2.210221719907E1	6.776134205355E-3	6.053156202631E-1	6.298114289069E-3	1.90982569232E-5	6.495721777001E-1	-1.865963768463E3	4.965949111065E0	1.559600489333E1	5.383933493156E1	1.250220011393E1	1.51762801714E0	20	60	247	91	23	0	1	1	1	0	0	1	1	0	1	1	1	1	1	0	2.779145566709E-1	1.78905075608E-2	1.917479310677E0	5.651201398407E-1	1.772639714389E0	5.021539413839E-1	3.236320224899E0	1.522604937146E0	3.206406090516E0	1.706320432683E0	1.53983783603E0	1.000409802736E0	3.458900072991E0	1.550134075951E0	2.409911521682E0	2.727100238478E-1	0E0	1.78905075608E-2	1.917479310677E0	5.651201398407E-1	0E0	0E0	3.236320224899E0	1.522604937146E0	0E0	1.706320432683E0	1.53983783603E0	1.000409802736E0	3.458900072991E0	1.550134075951E0	0E0	2.425729643833E-1	2.892797793777E-1	1.788539602529E-1	2.892932959861E-1	
996000000	-2.073610924749E4	-1.886050970592E4	-1.875599541574E3	-1.855000682146E4	7.86754557069E0	2.613651954615E-1	1.860354432171E1	6.697902391194E-3	6.224075838295E-1	6.607127426512E-3	2.180534860304E-5	6.788002356386E-1	-1.835202213662E3	3.201135231751E0	1.148559403215E1	5.407792839695E1	1.075105922947E1	6.764072120848E-1	23	58	240	105	15	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1.770934635075E0	3.746698670659E-1	6.707369831085E-1	8.988175349082E-1	4.55177476206E0	1.598383242534E0	1.112351731189E0	8.562429310707E-1	2.121632339797E-1	1.156086570775E0	6.787772428191E-1	3.578156504289E-1	9.991960034663E-1	8.159377419321E-1	1.616456321839E0	3.280019946686E-1	0E0	0E0	0E0	8.988175349082E-1	0E0	0E0	1.112351731189E0	8.562429310707E-1	0E0	1.156086570775E0	6.787772428191E-1	0E0	9.991960034663E-1	8.159377419321E-1	0E0	2.51002045436E-1	2.904883291805E-1	1.877709444406E-1	2.707386809429E-1	
997000000	-2.075749747037E4	-1.888989270007E4	-1.867604770308E3	-1.857476935114E4	9.118116101601E0	2.439329799194E-1	1.981124516153E1	6.908013779349E-3	6.189743786977E-1	6.632540926973E-3	2.102196084837E-5	6.741046221524E-1	-1.830984159129E3	3.520547912769E0	1.3570731876E1	4.597190013813E1	1.039841583818E1	1.475916502208E0	16	69	248	97	11	0	0	1	1	0	0	1	1	0	1	1	0	1	1	0	6.193450273391E-1	3.55282903374E0	2.951586615705E-2	1.910560471571E-1	5.623594610992E-1	2.025133596591E-1	3.11127398692E-1	6.031670601229E-1	1.570947180711E0	4.540368771766E-1	1.451194128304E-1	1.053989727829E0	5.505403532436E-1	5.427429853575E-1	2.805942958062E0	2.769709120313E-1	0E0	0E0	2.951586615705E-2	1.910560471571E-1	0E0	0E0	3.11127398692E-1	6.031670601229E-1	0E0	4.540368771766E-1	1.451194128304E-1	0E0	5.505403532436E-1	5.427429853575E-1	0E0	2.452600373936E-1	2.787315490658E-1	2.011122285689E-1	2.748961849718E-1	
998000000	-2.078109854324E4	-1.889570532732E4	-1.885393215922E3	-1.85801324589E4	8.645327643999E0	2.788491845924E-1	1.993776899953E1	6.838038581929E-3	5.854002049071E-1	6.174139420423E-3	1.752719527926E-5	6.306409166452E-1	-1.842255796646E3	3.511949433118E0	1.371496214403E1	6.163985580945E1	1.230035295489E1	1.515159377507E0	23	60	218	127	13	1	0	0	1	0	1	1	1	1	1	1	0	1	1	0	3.666236261473E-1	9.105589660973E-1	4.265305686562E-1	5.913993003348E-1	1.15192424976E0	1.986686708487E-1	1.782685170647E0	2.47987512674E0	2.324011844016E-1	1.463848245779E0	8.951536791639E-1	5.847588159837E-1	9.29435659485E-1	1.765049154443E0	6.760703812079E-1	2.868495574334E-1	3.666236261473E-1	0E0	0E0	5.913993003348E-1	0E0	1.986686708487E-1	1.782685170647E0	2.47987512674E0	2.324011844016E-1	1.463848245779E0	8.951536791639E-1	0E0	9.29435659485E-1	1.765049154443E0	0E0	2.428353118984E-1	2.583779508479E-1	1.983144761787E-1	3.00472261075E-1	
999000000	-2.082730390574E4	-1.886721054931E4	-1.960093356428E3	-1.855880195787E4	8.875727112467E0	2.895819368711E-1	1.741861024924E1	6.39571868282E-3	5.687494147678E-1	6.083145814589E-3	1.544642847157E-5	6.141400890237E-1	-1.925679981475E3	2.837629533592E0	1.36648488565E1	6.120317628123E1	1.094277901508E1	1.017857024937E0	17	52	250	116	6	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1.403529335692E0	4.341669568514E-1	2.536765702792E0	3.430014718156E-1	1.059009559002E0	9.458918671154E-1	3.077947520844E-1	5.441008765245E-1	9.555080015356E-1	3.435800316752E-1	3.798450382042E-1	2.996015787566E-2	8.199868762077E-1	3.98699422581E-1	2.351702753197E-1	2.532803341973E-1	0E0	0E0	0E0	3.430014718156E-1	0E0	0E0	3.077947520844E-1	5.441008765245E-1	0E0	3.435800316752E-1	3.798450382042E-1	0E0	8.199868762077E-1	3.98699422581E-1	0E0	2.320855993243E-1	2.914612725391E-1	1.962909364054E-1	2.801621917312E-1	
1000000000	-2.077903047918E4	-1.884201354772E4	-1.937016931459E3	-1.85260900221E4	9.526470448193E0	2.636434581466E-1	1.816869434177E1	6.045991360399E-3	5.958991194098E-1	5.731322408356E-3	1.298015251079E-5	5.968869313122E-1	-1.896610436085E3	2.546466171527E0	1.248746922469E1	5.362501813858E1	1.683501248216E1	3.117319749874E0	16	62	235	106	22	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	2.01280833722E-1	1.253786089241E0	2.351095254548E-2	1.174507783098E0	1.998531083646E0	1.09939757964E0	1.525054171341E0	1.157574834663E0	2.024196356975E-1	1.035765421284E0	4.108468819016E-1	2.521725862771E-1	1.011252196775E0	2.629544700496E-1	8.788697561433E-1	4.132592974043E-1	0E0	0E0	0E0	1.174507783098E0	0E0	0E0	1.525054171341E0	1.157574834663E0	2.024196356975E-1	1.035765421284E0	4.108468819016E-1	2.521725862771E-1	1.011252196775E0	2.629544700496E-1	0E0	2.542075976239E-1	2.834777594848E-1	1.881653102583E-1	2.74149332633E-1	
1001000000	-2.084764033247E4	-1.886091408886E4	-1.986726243607E3	-1.854392946718E4	1.004511981157E1	3.002317898518E-1	1.811895225001E1	6.122029280131E-3	6.084754948279E-1	6.013281677931E-3	1.540328621397E-5	6.368920099014E-1	-1.939601924968E3	3.468848686227E0	1.65236462784E1	6.58532382154E1	1.08112182761E1	3.442859640035E0	17	56	255	97	16	0	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1.696358085316E0	5.053586077927E-1	2.783103822149E-1	1.376404503846E0	1.589076282776E0	8.489139259106E-1	1.795673049292E0	2.33446744618E0	2.550632251491E-1	1.231934425603E0	4.839752478707E-1	1.98919649065E-1	2.535989912818E0	1.279724561458E0	8.339417261656E-1	2.871946737115E-1	0E0	0E0	2.783103822149E-1	1.376404503846E0	0E0	8.489139259106E-1	1.795673049292E0	2.33446744618E0	2.550632251491E-1	1.231934425603E0	4.839752478707E-1	0E0	2.535989912818E0	1.279724561458E0	0E0	2.473572528958E-1	2.784729913852E-1	1.906585763975E-1	2.835111793214E-1	
1002000000	-2.079848737798E4	-1.887126382379E4	-1.927223554189E3	-1.85489787767E4	8.852850381625E0	2.919560876003E-1	1.783699865266E1	6.598732231366E-3	6.179594990518E-1	6.104903604607E-3	1.699543108617E-5	6.465280108584E-1	-1.878686570158E3	3.06459159547E0	1.458183051163E1	6.611778732501E1	1.265236327449E1	8.447949978887E-1	23	58	237	116	7	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	4.074404316263E0	6.538798590737E-2	2.090142354898E-1	9.395220619747E-1	1.569134622905E-1	3.358367609996E-1	1.951906216507E0	2.145731931913E0	6.772032407967E-1	1.383911588198E0	1.961571995694E0	1.879597302707E-1	1.530176899353E0	2.029159355218E-1	1.258276317337E0	2.194903921417E-1	0E0	6.538798590737E-2	2.090142354898E-1	9.395220619747E-1	0E0	0E0	1.951906216507E0	2.145731931913E0	6.772032407967E-1	1.383911588198E0	1.961571995694E0	1.879597302707E-1	1.530176899353E0	2.029159355218E-1	0E0	2.221750132034E-1	2.873211725721E-1	2.035518485508E-1	2.869519656737E-1	
1003000000	-2.082976300742E4	-1.886905525658E4	-1.960707750843E3	-1.854996155371E4	8.789328540422E0	2.632746333931E-1	1.816533140005E1	6.543815247182E-3	5.485090796212E-1	6.473643727463E-3	1.491095571434E-5	5.893634123709E-1	-1.919174987725E3	7.98910979907E0	1.535303015831E1	5.373119115893E1	1.328053885685E1	1.149083641647E0	25	48	250	107	11	0	0	1	1	0	0	1	1	1	1	1	1	1	0	0	6.684065449576E-1	4.006870818652E-2	6.498404194065E-1	9.500797685616E-1	1.255267901819E0	1.931144402196E0	1.200936526028E0	1.106005288067E0	5.712024910621E-1	1.094044163096E0	9.857914152507E-1	3.285010389627E-1	1.147580441428E0	3.718281262779E0	6.75257607733E-1	2.795961038102E-1	0E0	0E0	6.498404194065E-1	9.500797685616E-1	0E0	0E0	1.200936526028E0	1.106005288067E0	5.712024910621E-1	1.094044163096E0	9.857914152507E-1	3.285010389627E-1	1.147580441428E0	0E0	0E0	2.335522726802E-1	2.732667563829E-1	2.00749908032E-1	2.92431062905E-1	
1004000000	-2.081472207581E4	-1.887665733727E4	-1.938064738542E3	-1.85694399549E4	9.893238386441E0	2.913708954402E-1	1.626682673791E1	6.767999580667E-3	6.109862016454E-1	6.077649689952E-3	1.550443385092E-5	6.029921126168E-1	-1.901450260383E3	3.78170866348E0	1.674454835056E1	6.686403378234E1	1.141109275392E1	1.590157463118E0	14	64	231	123	9	0	0	0	1	0	0	1	1	0	1	1	1	1	1	0	1.852451935524E-1	9.198038671662E-1	6.384314329616E-1	1.096973369993E0	1.005549569257E0	2.924688370623E-1	1.040493939454E0	1.556422193743E0	6.106713059221E-1	1.082928271118E0	7.179063765172E-1	1.134088671063E-1	1.451171504695E0	8.186099317342E-1	1.62972425561E-1	2.290238846639E-1	0E0	0E0	0E0	1.096973369993E0	0E0	0E0	1.040493939454E0	1.556422193743E0	0E0	1.082928271118E0	7.179063765172E-1	1.134088671063E-1	1.451171504695E0	8.186099317342E-1	0E0	2.498289334315E-1	2.957523672519E-1	1.809156138383E-1	2.735030854783E-1	
1005000000	-2.083876651358E4	-1.888299149668E4	-1.955775016897E3	-1.856570837934E4	9.348646233685E0	2.85140495483E-1	1.963786026155E1	6.327897535127E-3	5.976499366234E-1	5.88516961135E-3	1.781678078129E-5	6.821982423326E-1	-1.913643927012E3	4.106484494982E0	1.725974979052E1	5.690783566336E1	1.644277415353E1	2.891428546976E0	20	53	244	108	16	0	0	1	1	1	0	1	1	0	1	1	0	1	1	0	6.281896854159E-2	9.067273720765E-2	3.977409743013E-1	3.953118076002E-1	4.705990140142E-3	3.752280214531E-1	2.380687337226E0	1.013052732244E0	4.54441688513E0	7.273442773584E-1	9.613961341116E-1	2.29555773202E-1	1.942187807002E0	1.20167621047E0	6.819687594695E-1	3.27917813234E-1	0E0	0E0	3.977409743013E-1	3.953118076002E-1	4.705990140142E-3	0E0	2.380687337226E0	1.013052732244E0	0E0	7.273442773584E-1	9.613961341116E-1	0E0	1.942187807002E0	1.20167621047E0	0E0	2.422426930761E-1	2.725050567562E-1	1.968299090566E-1	2.884223411112E-1	
1006000000	-2.083003316268E4	-1.885800006721E4	-1.972033095471E3	-1.854371959273E4	8.724429029145E0	3.050847622875E-1	2.079379466313E1	5.673439979811E-3	5.649615329472E-1	5.576688825378E-3	1.119581457385E-5	5.847285454733E-1	-1.92908632282E3	2.598660577712E0	1.498181059877E1	7.006548208509E1	1.778816911062E1	1.421034308402E0	12	65	211	139	14	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1.536985856136E0	1.186100756287E0	1.131643793363E-1	6.597258400133E-1	1.620746331465E0	1.58646269689E0	3.02493831682E-1	1.026420180925E0	1.816740294749E-1	8.760365858302E-1	3.181704748672E-1	1.670148307554E0	1.212318883167E0	4.54218511462E-1	1.226139114098E0	3.206548646834E-1	0E0	0E0	0E0	6.597258400133E-1	0E0	0E0	3.02493831682E-1	1.026420180925E0	1.816740294749E-1	8.760365858302E-1	3.181704748672E-1	0E0	1.212318883167E0	4.54218511462E-1	0E0	2.425079535369E-1	2.887231228521E-1	1.957266945897E-1	2.730422290213E-1	
